generation,best_element_fitness,population_fitness_std,time_to_run_generation
200,50.0,3.904690000499399,16.748600244522095
201,91.0,5.993642965676217,18.690418243408203
202,43.0,4.698518489907217,18.286272048950195
203,63.0,4.62172435352867,16.55742573738098
204,45.0,5.230095601420685,18.710077047348022
205,86.0,6.184412340715971,19.97224473953247
206,76.0,6.863242382431207,19.778807401657104
207,41.0,3.899263520204809,16.949532985687256
208,109.0,7.067728347920569,20.632641315460205
209,63.0,5.603602769647399,18.78230619430542
210,39.0,4.909775962302149,19.16684889793396
211,50.0,5.0152391767492,18.549811601638794
212,61.0,5.257480385127462,18.66830539703369
213,81.0,5.70397896209304,17.922568798065186
214,54.0,3.9864666059055356,16.929367303848267
215,68.0,6.122582461674159,19.057749271392822
216,66.0,5.147371756537505,19.348607778549194
217,90.0,6.430147432213355,19.16477632522583
218,39.0,4.2069827667819135,16.86752724647522
219,76.0,6.774260402435088,19.98619532585144
220,48.0,4.778399313577718,18.200583696365356
221,82.0,5.917905034723014,17.81140685081482
222,76.0,6.115194191520004,20.315945386886597
223,72.0,6.888679118669994,20.39400887489319
224,66.0,7.357776566327629,21.53256344795227
225,61.0,5.806203578931762,19.58448314666748
226,64.0,6.851268787604234,20.84873628616333
227,72.0,6.3771517153036275,20.209084510803223
228,60.0,6.068031311718818,19.534242153167725
229,75.0,6.441563785293133,20.43363094329834
230,103.0,6.157467011685893,19.156468868255615
231,84.0,7.455857026526193,20.188416719436646
232,54.0,3.900918353413719,16.777974843978882
233,55.0,4.8340442695531864,17.18324065208435
234,35.0,4.268434841953195,16.486408710479736
235,55.0,5.2764272002937735,17.81106662750244
236,50.0,4.958717172817987,18.338507175445557
237,49.0,4.596876765805236,17.592305898666382
238,108.0,6.144623666263052,17.5267231464386
239,70.0,4.931046136470434,16.867404222488403
240,64.0,4.600554314427773,16.175748586654663
241,76.0,5.508533017056356,17.01968240737915
242,57.0,4.763067918894293,16.615234851837158
243,90.0,6.247686291740328,18.252164602279663
244,99.0,6.765487713387706,19.16332244873047
245,108.0,7.3877225177993795,19.2584228515625
246,58.0,5.871764300446672,20.1464946269989
247,67.0,6.094042664766961,18.76406693458557
248,43.0,3.513758102089556,15.602070093154907
249,58.0,6.18909331000915,19.304561376571655
250,87.0,8.742084648411957,23.221160888671875
251,45.0,4.452563755860212,17.345436334609985
252,81.0,6.809305104046961,20.346470832824707
253,105.0,7.509877229356016,20.299003839492798
254,75.0,5.206648058011988,18.13749599456787
255,88.0,6.709340056965365,19.116907835006714
256,70.0,6.26651131013102,20.02737331390381
257,61.0,5.590849667089968,18.850464582443237
258,92.0,9.029337960227206,23.769834280014038
259,116.0,8.085370492438797,21.133182287216187
260,80.0,6.972660898107694,22.76747965812683
261,46.0,4.563989044684485,18.03871464729309
262,70.0,6.21559683377228,20.544734954833984
263,78.0,5.923043474431029,20.184969663619995
264,58.0,6.244317736950932,19.576180458068848
265,71.0,6.582551480998838,21.333850383758545
266,97.0,8.515133586738378,22.20297622680664
267,88.0,6.488432476338178,19.439057111740112
268,39.0,4.43678937972043,17.29035758972168
269,88.0,6.22788439199059,17.7705135345459
270,62.0,4.412935530913635,16.444932222366333
271,28.0,3.1611257488432822,15.764731645584106
272,54.0,4.802809177970743,17.621046781539917
273,67.0,4.779236340672012,18.232197999954224
274,114.0,8.982713175872867,22.47154402732849
275,72.0,5.574947892133164,19.01769471168518
276,61.0,6.3373180447252295,20.91144108772278
277,67.0,4.970973345331877,18.529320001602173
278,118.0,7.977744042020902,19.12335228919983
279,59.0,5.335032895868591,18.36956810951233
280,63.0,5.202514392099266,16.882293224334717
281,66.0,5.809991394141647,18.950754165649414
282,118.0,7.981011464720496,19.97555446624756
283,67.0,5.727257982665003,19.19798994064331
284,28.0,3.537569787297489,16.28745198249817
285,51.0,5.4939108110707435,18.665162801742554
286,49.0,4.924469514577179,18.664347648620605
287,103.0,7.30320778836259,21.326388359069824
288,84.0,6.679303855941875,18.853257656097412
289,66.0,5.37190431783739,19.27378487586975
290,61.0,5.33781378468751,17.90857195854187
291,43.0,4.387835457261359,17.045949459075928
292,63.0,3.8760159958390266,15.768191814422607
293,58.0,5.701587147452891,20.112205982208252
294,111.0,7.836750346923141,22.422592639923096
295,75.0,7.443657971723311,21.611361742019653
296,94.0,7.570089563538862,21.274609565734863
297,77.0,7.618168808841138,22.477397441864014
298,78.0,5.836975586722973,18.210565328598022
299,66.0,6.461275106354783,21.597412109375
300,96.0,7.717441026661622,21.894333600997925
